season,Year,NW,SW,S
SON,2003,3.0634920634920633,2.5999999999999996,0
SON,2004,0,1.6666666666666665,0
SON,2005,0,4.166666666666667,0
SON,2006,34.157407407407405,24.062656641604008,10.833333333333334
SON,2007,0,5.111111111111112,7.055555555555555
SON,2008,2.5,0,1.6666666666666665
SON,2009,5.090909090909091,7.656565656565657,1.6666666666666665
SON,2010,2.25,0,2.666666666666667
SON,2011,4.181818181818182,8,10.61111111111111
SON,2012,5,10.322222222222223,0
SON,2013,6.692810457516339,7.266666666666667,6.638888888888888
SON,2014,27.93472906403941,20.071428571428573,15.38888888888889
SON,2015,7.781609195402298,6.229166666666667,3.7333333333333334
SON,2016,0,2,1.8333333333333335
SON,2017,0,5.666666666666667,19.166666666666668
SON,2018,0,7.277777777777778,8.38888888888889
SON,2019,0,0,2.416666666666667
SON,2020,2,2.666666666666667,2.466666666666667
SON,2021,5.0357142857142865,3.8888888888888884,1.6666666666666665
SON,2022,45.29076086956522,22.966666666666665,6.5
SON,2023,26.394957983193276,36.93939393939394,39.166666666666664
SON,2024,10.83058608058608,8.972222222222223,20.799999999999997
SON,2025,1.6666666666666665,0,6.666666666666667
