Year,Month,Zone,Parameter,Value
2015,8,NW,number_of_events,3.0
2015,8,NW,sum_area_km2,190.29363148877056
2015,9,NW,activity_degC_days_m2,2449004569.5631924
2015,9,NW,mean_intensity_degC,1.3630390167236328
2015,10,NW,activity_degC_days_m2,8106142877.041883
2015,10,NW,mean_area_km2,87.47943904034479
2015,10,NW,mean_duration_days,5.0
2015,10,NW,mean_intensity_degC,1.3899176120758057
2015,10,NW,number_of_events,2.0
2015,10,NW,sum_area_km2,174.95887808068957
2015,11,NW,activity_degC_days_m2,582102153567.5663
2015,11,NW,mean_area_km2,77.20534129016471
2015,11,NW,mean_duration_days,18.4375
2015,11,NW,mean_intensity_degC,1.6133990287780762
2015,11,NW,number_of_events,32.0
2015,11,NW,sum_area_km2,2470.5709212852707
2015,12,NW,activity_degC_days_m2,423685263033.9333
2015,12,NW,mean_area_km2,77.26273155083196
2015,12,NW,mean_duration_days,31.21212121212121
2015,12,NW,mean_intensity_degC,1.2887732982635498
2015,12,NW,number_of_events,33.0
2015,12,NW,sum_area_km2,2549.6701411774543
2016,1,NW,activity_degC_days_m2,491843287148.45703
2016,1,NW,mean_area_km2,78.84418385753168
2016,1,NW,mean_duration_days,12.666666666666666
2016,1,NW,mean_intensity_degC,1.1406450271606445
2016,1,NW,number_of_events,27.0
2016,1,NW,sum_area_km2,2128.7929641533556
2016,2,NW,activity_degC_days_m2,204122004198.79593
2016,2,NW,mean_area_km2,76.0289797679481
2016,2,NW,mean_duration_days,7.739130434782608
2016,2,NW,mean_intensity_degC,1.125928521156311
2016,2,NW,number_of_events,23.0
2016,2,NW,sum_area_km2,1748.6665346628063
2016,3,NW,activity_degC_days_m2,0.0
2016,3,NW,mean_intensity_degC,
2016,4,NW,activity_degC_days_m2,0.0
2016,4,NW,mean_intensity_degC,
2016,5,NW,activity_degC_days_m2,0.0
2016,5,NW,mean_intensity_degC,
2016,6,NW,activity_degC_days_m2,333915326264.3728
2016,6,NW,mean_area_km2,77.20534129016471
2016,6,NW,mean_duration_days,8.3125
2016,6,NW,mean_intensity_degC,2.0498039722442627
2016,6,NW,number_of_events,32.0
2016,6,NW,sum_area_km2,2470.5709212852707
2016,7,NW,activity_degC_days_m2,0.0
2016,7,NW,mean_intensity_degC,
2016,8,NW,activity_degC_days_m2,0.0
2016,8,NW,mean_intensity_degC,
2016,9,NW,activity_degC_days_m2,0.0
2016,9,NW,mean_intensity_degC,
2016,10,NW,activity_degC_days_m2,0.0
2016,10,NW,mean_intensity_degC,
2016,11,NW,activity_degC_days_m2,0.0
2016,11,NW,mean_intensity_degC,
2016,12,NW,activity_degC_days_m2,4211537000.3333383
2016,12,NW,mean_area_km2,95.84966563786587
2016,12,NW,mean_duration_days,6.0
2016,12,NW,mean_intensity_degC,1.2151333093643188
2016,12,NW,number_of_events,1.0
2016,12,NW,sum_area_km2,95.84966563786587
2017,1,NW,activity_degC_days_m2,0.0
2017,1,NW,mean_intensity_degC,
2017,2,NW,activity_degC_days_m2,0.0
2017,2,NW,mean_intensity_degC,
2017,3,NW,activity_degC_days_m2,5275372684.001795
2017,3,NW,mean_area_km2,95.84966563786614
2017,3,NW,mean_duration_days,5.0
2017,3,NW,mean_intensity_degC,0.9132458567619324
2017,3,NW,number_of_events,2.0
2017,3,NW,sum_area_km2,191.69933127573228
2017,4,NW,activity_degC_days_m2,110352637910.9924
2017,4,NW,mean_area_km2,78.61515469390562
2017,4,NW,mean_duration_days,7.5
2017,4,NW,mean_intensity_degC,1.7165260314941406
2017,4,NW,number_of_events,14.0
2017,4,NW,sum_area_km2,1100.6121657146787
2017,5,NW,activity_degC_days_m2,137041881571.7309
2017,5,NW,mean_area_km2,79.08529660166357
2017,5,NW,mean_duration_days,7.444444444444445
2017,5,NW,mean_intensity_degC,1.5404144525527954
2017,5,NW,number_of_events,18.0
2017,5,NW,sum_area_km2,1423.5353388299443
2017,6,NW,activity_degC_days_m2,52732056162.06572
2017,6,NW,mean_area_km2,63.75123399188927
2017,6,NW,mean_duration_days,7.0
2017,6,NW,mean_intensity_degC,1.6570385694503784
2017,6,NW,number_of_events,7.0
2017,6,NW,sum_area_km2,446.2586379432249
2017,7,NW,activity_degC_days_m2,0.0
2017,7,NW,mean_intensity_degC,
2017,8,NW,activity_degC_days_m2,0.0
2017,8,NW,mean_intensity_degC,
2017,9,NW,activity_degC_days_m2,0.0
2017,9,NW,mean_intensity_degC,
2017,10,NW,activity_degC_days_m2,0.0
2017,10,NW,mean_intensity_degC,
2017,11,NW,activity_degC_days_m2,0.0
2017,11,NW,mean_intensity_degC,
2017,12,NW,activity_degC_days_m2,0.0
2017,12,NW,mean_intensity_degC,
2018,1,NW,activity_degC_days_m2,0.0
2018,1,NW,mean_intensity_degC,
2018,2,NW,activity_degC_days_m2,0.0
2018,2,NW,mean_intensity_degC,
2018,3,NW,activity_degC_days_m2,0.0
2018,3,NW,mean_intensity_degC,
2018,4,NW,activity_degC_days_m2,0.0
2018,4,NW,mean_intensity_degC,
2018,5,NW,activity_degC_days_m2,0.0
2018,5,NW,mean_intensity_degC,
2018,6,NW,activity_degC_days_m2,0.0
2018,6,NW,mean_intensity_degC,
2018,7,NW,activity_degC_days_m2,216288907376.6852
2018,7,NW,mean_area_km2,85.17236914955518
2018,7,NW,mean_duration_days,12.5
2018,7,NW,mean_intensity_degC,1.8281190395355225
2018,7,NW,number_of_events,16.0
2018,7,NW,sum_area_km2,1362.757906392883
2018,8,NW,activity_degC_days_m2,0.0
2018,8,NW,mean_intensity_degC,
2018,9,NW,activity_degC_days_m2,0.0
2018,9,NW,mean_intensity_degC,
2018,10,NW,activity_degC_days_m2,0.0
2018,10,NW,mean_intensity_degC,
2018,11,NW,activity_degC_days_m2,0.0
2018,11,NW,mean_intensity_degC,
2018,12,NW,activity_degC_days_m2,0.0
2018,12,NW,mean_intensity_degC,
2019,1,NW,activity_degC_days_m2,0.0
2019,1,NW,mean_intensity_degC,
2019,2,NW,activity_degC_days_m2,0.0
2019,2,NW,mean_intensity_degC,
2019,3,NW,activity_degC_days_m2,0.0
2019,3,NW,mean_intensity_degC,
2019,4,NW,activity_degC_days_m2,0.0
2019,4,NW,mean_intensity_degC,
2019,5,NW,activity_degC_days_m2,0.0
2019,5,NW,mean_intensity_degC,
2019,6,NW,activity_degC_days_m2,0.0
2019,6,NW,mean_intensity_degC,
2019,7,NW,activity_degC_days_m2,43758471925.275314
2019,7,NW,mean_area_km2,89.1519934457888
2019,7,NW,mean_duration_days,6.125
2019,7,NW,mean_intensity_degC,1.4557414054870605
2019,7,NW,number_of_events,8.0
2019,7,NW,sum_area_km2,713.2159475663104
2019,8,NW,activity_degC_days_m2,0.0
2019,8,NW,mean_intensity_degC,
2019,9,NW,activity_degC_days_m2,0.0
2019,9,NW,mean_intensity_degC,
2019,10,NW,activity_degC_days_m2,0.0
2019,10,NW,mean_intensity_degC,
2019,11,NW,activity_degC_days_m2,0.0
2019,11,NW,mean_intensity_degC,
2019,12,NW,activity_degC_days_m2,0.0
2019,12,NW,mean_intensity_degC,
2020,1,NW,activity_degC_days_m2,0.0
2020,1,NW,mean_intensity_degC,
2020,2,NW,activity_degC_days_m2,55080588535.95247
2020,2,NW,mean_area_km2,79.33039663665693
2020,2,NW,mean_duration_days,8.642857142857142
2020,2,NW,mean_intensity_degC,0.9314641952514648
2020,2,NW,number_of_events,14.0
2020,2,NW,sum_area_km2,1110.625552913197
2020,3,NW,activity_degC_days_m2,25241957963.837082
2020,3,NW,mean_area_km2,93.17195779948584
2020,3,NW,mean_duration_days,5.2
2020,3,NW,mean_intensity_degC,0.8749709725379944
2020,3,NW,number_of_events,5.0
2020,3,NW,sum_area_km2,465.8597889974292
2020,4,NW,activity_degC_days_m2,0.0
2020,4,NW,mean_intensity_degC,
2020,5,NW,activity_degC_days_m2,780977246482.6952
2020,5,NW,mean_area_km2,74.28856320027164
2020,5,NW,mean_duration_days,17.863636363636363
2020,5,NW,mean_intensity_degC,1.9602429866790771
2020,5,NW,number_of_events,44.0
2020,5,NW,sum_area_km2,3268.696780811952
2020,6,NW,activity_degC_days_m2,241229534205.037
2020,6,NW,mean_intensity_degC,2.0423686504364014
2020,7,NW,activity_degC_days_m2,0.0
2020,7,NW,mean_intensity_degC,
2020,8,NW,activity_degC_days_m2,166362908454.74423
2020,8,NW,mean_area_km2,83.93819431677441
2020,8,NW,mean_duration_days,8.61111111111111
2020,8,NW,mean_intensity_degC,1.798482060432434
2020,8,NW,number_of_events,18.0
2020,8,NW,sum_area_km2,1510.8874977019393
2020,9,NW,activity_degC_days_m2,5254906051.377228
2020,9,NW,mean_area_km2,62.31112826154364
2020,9,NW,mean_duration_days,6.0
2020,9,NW,mean_intensity_degC,1.460934042930603
2020,9,NW,number_of_events,1.0
2020,9,NW,sum_area_km2,62.31112826154364
2020,10,NW,activity_degC_days_m2,0.0
2020,10,NW,mean_intensity_degC,
2020,11,NW,activity_degC_days_m2,0.0
2020,11,NW,mean_intensity_degC,
2020,12,NW,activity_degC_days_m2,11344903591.786907
2020,12,NW,mean_area_km2,87.47943904034453
2020,12,NW,mean_duration_days,8.0
2020,12,NW,mean_intensity_degC,1.2087452411651611
2020,12,NW,number_of_events,2.0
2020,12,NW,sum_area_km2,174.95887808068906
2021,1,NW,activity_degC_days_m2,0.0
2021,1,NW,mean_intensity_degC,
2021,2,NW,activity_degC_days_m2,0.0
2021,2,NW,mean_intensity_degC,
2021,3,NW,activity_degC_days_m2,0.0
2021,3,NW,mean_intensity_degC,
2021,4,NW,activity_degC_days_m2,528168724924.616
2021,4,NW,mean_area_km2,78.67412826340268
2021,4,NW,mean_duration_days,11.3125
2021,4,NW,mean_intensity_degC,1.5996179580688477
2021,4,NW,number_of_events,48.0
2021,4,NW,sum_area_km2,3776.3581566433286
2021,5,NW,activity_degC_days_m2,17188164971.61719
2021,5,NW,mean_area_km2,66.5094973198599
2021,5,NW,mean_duration_days,5.0
2021,5,NW,mean_intensity_degC,1.387352466583252
2021,5,NW,number_of_events,4.0
2021,5,NW,sum_area_km2,266.0379892794396
2021,6,NW,activity_degC_days_m2,0.0
2021,6,NW,mean_intensity_degC,
2021,7,NW,activity_degC_days_m2,0.0
2021,7,NW,mean_intensity_degC,
2021,8,NW,activity_degC_days_m2,1721563486.7923715
2021,8,NW,mean_area_km2,89.15451550496665
2021,8,NW,mean_duration_days,20.0
2021,8,NW,mean_intensity_degC,1.4787311553955078
2021,8,NW,number_of_events,1.0
2021,8,NW,sum_area_km2,89.15451550496665
2021,9,NW,activity_degC_days_m2,599784423859.4778
2021,9,NW,mean_area_km2,76.81988405742916
2021,9,NW,mean_duration_days,15.225806451612904
2021,9,NW,mean_intensity_degC,2.023808479309082
2021,9,NW,number_of_events,31.0
2021,9,NW,sum_area_km2,2381.416405780304
2021,10,NW,activity_degC_days_m2,0.0
2021,10,NW,mean_intensity_degC,
2021,11,NW,activity_degC_days_m2,0.0
2021,11,NW,mean_intensity_degC,
2021,12,NW,activity_degC_days_m2,0.0
2021,12,NW,mean_intensity_degC,
2022,1,NW,activity_degC_days_m2,0.0
2022,1,NW,mean_intensity_degC,
2022,2,NW,activity_degC_days_m2,0.0
2022,2,NW,mean_intensity_degC,
2022,3,NW,activity_degC_days_m2,0.0
2022,3,NW,mean_intensity_degC,
2022,4,NW,activity_degC_days_m2,0.0
2022,4,NW,mean_intensity_degC,
2022,5,NW,activity_degC_days_m2,0.0
2022,5,NW,mean_intensity_degC,
2022,6,NW,activity_degC_days_m2,365197076329.5452
2022,6,NW,mean_area_km2,76.4086207109445
2022,6,NW,mean_duration_days,10.714285714285714
2022,6,NW,mean_intensity_degC,1.5405594110488892
2022,6,NW,number_of_events,35.0
2022,6,NW,sum_area_km2,2674.3017248830574
2022,7,NW,activity_degC_days_m2,99129602961.09744
2022,7,NW,mean_area_km2,74.62144249255348
2022,7,NW,mean_duration_days,10.0
2022,7,NW,mean_intensity_degC,1.3146778345108032
2022,7,NW,number_of_events,12.0
2022,7,NW,sum_area_km2,895.4573099106419
2022,8,NW,activity_degC_days_m2,123558601534.3138
2022,8,NW,mean_area_km2,81.49021800231837
2022,8,NW,mean_duration_days,5.142857142857143
2022,8,NW,mean_intensity_degC,1.777319312095642
2022,8,NW,number_of_events,21.0
2022,8,NW,sum_area_km2,1711.2945780486857
2022,9,NW,activity_degC_days_m2,577203066828.0778
2022,9,NW,mean_area_km2,76.98421972951509
2022,9,NW,mean_duration_days,12.057142857142857
2022,9,NW,mean_intensity_degC,2.0312798023223877
2022,9,NW,number_of_events,35.0
2022,9,NW,sum_area_km2,2694.447690533028
2022,10,NW,activity_degC_days_m2,25474149848.647137
2022,10,NW,mean_area_km2,79.09707334928457
2022,10,NW,mean_duration_days,91.2
2022,10,NW,mean_intensity_degC,1.2941826581954956
2022,10,NW,number_of_events,5.0
2022,10,NW,sum_area_km2,395.48536674642287
2022,11,NW,activity_degC_days_m2,467051069816.2623
2022,11,NW,mean_area_km2,77.97362734197998
2022,11,NW,mean_duration_days,32.407407407407405
2022,11,NW,mean_intensity_degC,1.4582974910736084
2022,11,NW,number_of_events,27.0
2022,11,NW,sum_area_km2,2105.2879382334595
2022,12,NW,activity_degC_days_m2,697417255588.4752
2022,12,NW,mean_area_km2,78.03188103478267
2022,12,NW,mean_duration_days,47.421052631578945
2022,12,NW,mean_intensity_degC,1.4424890279769897
2022,12,NW,number_of_events,19.0
2022,12,NW,sum_area_km2,1482.6057396608708
2023,1,NW,activity_degC_days_m2,756790665489.4622
2023,1,NW,mean_area_km2,72.72285720628788
2023,1,NW,mean_duration_days,7.0
2023,1,NW,mean_intensity_degC,1.4336121082305908
2023,1,NW,number_of_events,10.0
2023,1,NW,sum_area_km2,727.2285720628788
2023,2,NW,activity_degC_days_m2,68476778396.43612
2023,2,NW,mean_area_km2,73.82491299429843
2023,2,NW,mean_duration_days,5.857142857142857
2023,2,NW,mean_intensity_degC,0.9229650497436523
2023,2,NW,number_of_events,7.0
2023,2,NW,sum_area_km2,516.774390960089
2023,3,NW,activity_degC_days_m2,340456117881.18915
2023,3,NW,mean_area_km2,77.16106906290726
2023,3,NW,mean_duration_days,41.696969696969695
2023,3,NW,mean_intensity_degC,1.10039484500885
2023,3,NW,number_of_events,33.0
2023,3,NW,sum_area_km2,2546.3152790759395
2023,4,NW,activity_degC_days_m2,894140810964.6163
2023,4,NW,mean_area_km2,78.41939363415192
2023,4,NW,mean_duration_days,20.866666666666667
2023,4,NW,mean_intensity_degC,1.7759041786193848
2023,4,NW,number_of_events,15.0
2023,4,NW,sum_area_km2,1176.2909045122788
2023,5,NW,activity_degC_days_m2,461855782319.8634
2023,5,NW,mean_area_km2,63.43121049625685
2023,5,NW,mean_duration_days,29.666666666666668
2023,5,NW,mean_intensity_degC,1.9890365600585938
2023,5,NW,number_of_events,3.0
2023,5,NW,sum_area_km2,190.29363148877056
2023,6,NW,activity_degC_days_m2,601027205848.0365
2023,6,NW,mean_area_km2,78.6302513722931
2023,6,NW,mean_duration_days,16.620689655172413
2023,6,NW,mean_intensity_degC,1.6997647285461426
2023,6,NW,number_of_events,29.0
2023,6,NW,sum_area_km2,2280.2772897964996
2023,7,NW,activity_degC_days_m2,39681507724.35496
2023,7,NW,mean_area_km2,73.34271735690551
2023,7,NW,mean_duration_days,8.0
2023,7,NW,mean_intensity_degC,1.1870462894439697
2023,7,NW,number_of_events,7.0
2023,7,NW,sum_area_km2,513.3990214983386
2023,8,NW,activity_degC_days_m2,0.0
2023,8,NW,mean_intensity_degC,
2023,9,NW,activity_degC_days_m2,546739553883.53845
2023,9,NW,mean_area_km2,76.70961409232908
2023,9,NW,mean_duration_days,61.3421052631579
2023,9,NW,mean_intensity_degC,2.0655364990234375
2023,9,NW,number_of_events,38.0
2023,9,NW,sum_area_km2,2914.9653355085043
2023,10,NW,activity_degC_days_m2,1567304775988.512
2023,10,NW,mean_intensity_degC,2.6809158325195312
2023,11,NW,activity_degC_days_m2,832099308056.2377
2023,11,NW,mean_area_km2,79.08502196643592
2023,11,NW,mean_duration_days,16.714285714285715
2023,11,NW,mean_intensity_degC,1.6687668561935425
2023,11,NW,number_of_events,7.0
2023,11,NW,sum_area_km2,553.5951537650515
2023,12,NW,activity_degC_days_m2,301833184136.23517
2023,12,NW,mean_area_km2,76.97537940545182
2023,12,NW,mean_duration_days,15.421052631578947
2023,12,NW,mean_intensity_degC,1.1370635032653809
2023,12,NW,number_of_events,19.0
2023,12,NW,sum_area_km2,1462.5322087035845
2024,1,NW,activity_degC_days_m2,316956588657.9924
2024,1,NW,mean_area_km2,76.9583284277367
2024,1,NW,mean_duration_days,42.72727272727273
2024,1,NW,mean_intensity_degC,1.0518174171447754
2024,1,NW,number_of_events,33.0
2024,1,NW,sum_area_km2,2539.624838115311
2024,2,NW,activity_degC_days_m2,909213994028.8608
2024,2,NW,mean_area_km2,85.79701171426734
2024,2,NW,mean_duration_days,27.0
2024,2,NW,mean_intensity_degC,1.6688807010650635
2024,2,NW,number_of_events,2.0
2024,2,NW,sum_area_km2,171.59402342853468
2024,3,NW,activity_degC_days_m2,163803625966.42813
2024,3,NW,mean_area_km2,78.25821762267657
2024,3,NW,mean_duration_days,8.0
2024,3,NW,mean_intensity_degC,1.0075308084487915
2024,3,NW,number_of_events,16.0
2024,3,NW,sum_area_km2,1252.131481962825
2024,4,NW,activity_degC_days_m2,150156527023.88104
2024,4,NW,mean_area_km2,70.97130547136618
2024,4,NW,mean_duration_days,8.421052631578947
2024,4,NW,mean_intensity_degC,1.5416760444641113
2024,4,NW,number_of_events,19.0
2024,4,NW,sum_area_km2,1348.4548039559575
2024,5,NW,activity_degC_days_m2,0.0
2024,5,NW,mean_intensity_degC,
2024,6,NW,activity_degC_days_m2,0.0
2024,6,NW,mean_intensity_degC,
2024,7,NW,activity_degC_days_m2,0.0
2024,7,NW,mean_intensity_degC,
2024,8,NW,activity_degC_days_m2,0.0
2024,8,NW,mean_intensity_degC,
2024,9,NW,activity_degC_days_m2,0.0
2024,9,NW,mean_intensity_degC,
2024,10,NW,activity_degC_days_m2,103523246179.24348
2024,10,NW,mean_area_km2,81.54934922852358
2024,10,NW,mean_duration_days,8.0
2024,10,NW,mean_intensity_degC,1.4540725946426392
2024,10,NW,number_of_events,15.0
2024,10,NW,sum_area_km2,1223.240238427854
2024,11,NW,activity_degC_days_m2,190850483060.82803
2024,11,NW,mean_area_km2,76.13192103933912
2024,11,NW,mean_duration_days,24.91176470588235
2024,11,NW,mean_intensity_degC,1.3591901063919067
2024,11,NW,number_of_events,34.0
2024,11,NW,sum_area_km2,2588.48531533753
2024,12,NW,activity_degC_days_m2,504273618121.8794
2024,12,NW,mean_area_km2,75.26105391106374
2024,12,NW,mean_duration_days,8.571428571428571
2024,12,NW,mean_intensity_degC,1.2702813148498535
2024,12,NW,number_of_events,7.0
2024,12,NW,sum_area_km2,526.8273773774462
2025,1,NW,activity_degC_days_m2,155453554780.7208
2025,1,NW,mean_area_km2,75.03850156530807
2025,1,NW,mean_duration_days,7.75
2025,1,NW,mean_intensity_degC,0.9783270359039307
2025,1,NW,number_of_events,24.0
2025,1,NW,sum_area_km2,1800.9240375673935
2025,2,NW,activity_degC_days_m2,48136089542.086914
2025,2,NW,mean_area_km2,82.86417481423311
2025,2,NW,mean_duration_days,9.375
2025,2,NW,mean_intensity_degC,0.9414229393005371
2025,2,NW,number_of_events,16.0
2025,2,NW,sum_area_km2,1325.8267970277298
2025,3,NW,activity_degC_days_m2,76738703542.9931
2025,3,NW,mean_area_km2,81.33044606985933
2025,3,NW,mean_duration_days,7.111111111111111
2025,3,NW,mean_intensity_degC,0.9291405081748962
2025,3,NW,number_of_events,18.0
2025,3,NW,sum_area_km2,1463.9480292574683
2025,4,NW,activity_degC_days_m2,244023030394.9995
2025,4,NW,mean_area_km2,76.64023256212609
2025,4,NW,mean_duration_days,6.5
2025,4,NW,mean_intensity_degC,1.5913408994674683
2025,4,NW,number_of_events,26.0
2025,4,NW,sum_area_km2,1992.6460466152782
2025,5,NW,activity_degC_days_m2,371583671237.4366
2025,5,NW,mean_area_km2,77.87178916747078
2025,5,NW,mean_duration_days,11.515151515151516
2025,5,NW,mean_intensity_degC,1.548198938369751
2025,5,NW,number_of_events,33.0
2025,5,NW,sum_area_km2,2569.769042526536
2025,6,NW,activity_degC_days_m2,11643425467.758469
2025,6,NW,mean_area_km2,73.5049842161789
2025,6,NW,mean_duration_days,6.0
2025,6,NW,mean_intensity_degC,1.2559601068496704
2025,6,NW,number_of_events,3.0
2025,6,NW,sum_area_km2,220.51495264853668
2025,7,NW,activity_degC_days_m2,1172402367.6382315
2025,7,NW,mean_intensity_degC,0.9940052032470703
2025,8,NW,activity_degC_days_m2,0.0
2025,8,NW,mean_intensity_degC,
2025,9,NW,activity_degC_days_m2,0.0
2025,9,NW,mean_intensity_degC,
2025,10,NW,activity_degC_days_m2,0.0
2025,10,NW,mean_intensity_degC,
2025,11,NW,activity_degC_days_m2,11923087306.826597
2025,11,NW,mean_area_km2,65.67095821469991
2025,11,NW,mean_duration_days,5.333333333333333
2025,11,NW,mean_intensity_degC,1.219378113746643
2025,11,NW,number_of_events,3.0
2025,11,NW,sum_area_km2,197.01287464409972
2025,12,NW,activity_degC_days_m2,0.0
2025,12,NW,mean_intensity_degC,
1981,9,S,activity_degC_days_m2,0.0
1981,9,S,mean_intensity_degC,
1981,10,S,activity_degC_days_m2,0.0
1981,10,S,mean_intensity_degC,
1981,11,S,activity_degC_days_m2,998540252.8807513
1981,11,S,mean_area_km2,32.023208888210064
1981,11,S,mean_duration_days,5.0
1981,11,S,mean_intensity_degC,1.6153068542480469
1981,11,S,number_of_events,1.0
1981,11,S,sum_area_km2,32.023208888210064
1981,12,S,activity_degC_days_m2,3680840099.2641335
1981,12,S,mean_intensity_degC,1.4885945320129395
1982,1,S,activity_degC_days_m2,0.0
1982,1,S,mean_intensity_degC,
1982,2,S,activity_degC_days_m2,0.0
1982,2,S,mean_intensity_degC,
1982,3,S,activity_degC_days_m2,0.0
1982,3,S,mean_intensity_degC,
1982,4,S,activity_degC_days_m2,0.0
1982,4,S,mean_intensity_degC,
1982,5,S,activity_degC_days_m2,47559618386.63945
1982,5,S,mean_area_km2,32.023056473618695
1982,5,S,mean_duration_days,5.5
1982,5,S,mean_intensity_degC,1.6888723373413086
1982,5,S,number_of_events,8.0
1982,5,S,sum_area_km2,256.18445178894956
1982,6,S,activity_degC_days_m2,0.0
1982,6,S,mean_intensity_degC,
1982,7,S,activity_degC_days_m2,0.0
1982,7,S,mean_intensity_degC,
1982,8,S,activity_degC_days_m2,0.0
1982,8,S,mean_intensity_degC,
1982,9,S,activity_degC_days_m2,82632295599.43192
1982,9,S,mean_area_km2,33.466902216348714
1982,9,S,mean_duration_days,10.142857142857142
1982,9,S,mean_intensity_degC,1.8642656803131104
1982,9,S,number_of_events,7.0
1982,9,S,sum_area_km2,234.268315514441
1982,10,S,activity_degC_days_m2,0.0
1982,10,S,mean_intensity_degC,
1982,11,S,activity_degC_days_m2,0.0
1982,11,S,mean_intensity_degC,
1982,12,S,activity_degC_days_m2,0.0
1982,12,S,mean_intensity_degC,
1983,1,S,activity_degC_days_m2,0.0
1983,1,S,mean_intensity_degC,
1983,2,S,activity_degC_days_m2,0.0
1983,2,S,mean_intensity_degC,
1983,3,S,activity_degC_days_m2,22789908521.752743
1983,3,S,mean_area_km2,32.69693244134144
1983,3,S,mean_duration_days,6.4
1983,3,S,mean_intensity_degC,1.1211904287338257
1983,3,S,number_of_events,5.0
1983,3,S,sum_area_km2,163.48466220670718
1983,4,S,activity_degC_days_m2,0.0
1983,4,S,mean_intensity_degC,
1983,5,S,activity_degC_days_m2,0.0
1983,5,S,mean_intensity_degC,
1983,6,S,activity_degC_days_m2,0.0
1983,6,S,mean_intensity_degC,
1983,7,S,activity_degC_days_m2,0.0
1983,7,S,mean_intensity_degC,
1983,8,S,activity_degC_days_m2,0.0
1983,8,S,mean_intensity_degC,
1983,9,S,activity_degC_days_m2,0.0
1983,9,S,mean_intensity_degC,
1983,10,S,activity_degC_days_m2,7123560724.650721
1983,10,S,mean_area_km2,35.39182665386684
1983,10,S,mean_duration_days,6.0
1983,10,S,mean_intensity_degC,1.926918387413025
1983,10,S,number_of_events,1.0
1983,10,S,sum_area_km2,35.39182665386684
1983,11,S,activity_degC_days_m2,37234429086.70183
1983,11,S,mean_area_km2,32.865363329624294
1983,11,S,mean_duration_days,7.25
1983,11,S,mean_intensity_degC,1.6268717050552368
1983,11,S,number_of_events,8.0
1983,11,S,sum_area_km2,262.92290663699436
1983,12,S,activity_degC_days_m2,21164552842.28324
1983,12,S,mean_intensity_degC,1.5959182977676392
1984,1,S,activity_degC_days_m2,0.0
1984,1,S,mean_intensity_degC,
1984,2,S,activity_degC_days_m2,0.0
1984,2,S,mean_intensity_degC,
1984,3,S,activity_degC_days_m2,0.0
1984,3,S,mean_intensity_degC,
1984,4,S,activity_degC_days_m2,0.0
1984,4,S,mean_intensity_degC,
1984,5,S,activity_degC_days_m2,0.0
1984,5,S,mean_intensity_degC,
1984,6,S,activity_degC_days_m2,0.0
1984,6,S,mean_intensity_degC,
1984,7,S,activity_degC_days_m2,0.0
1984,7,S,mean_intensity_degC,
1984,8,S,activity_degC_days_m2,0.0
1984,8,S,mean_intensity_degC,
1984,9,S,activity_degC_days_m2,0.0
1984,9,S,mean_intensity_degC,
1984,10,S,activity_degC_days_m2,0.0
1984,10,S,mean_intensity_degC,
1984,11,S,activity_degC_days_m2,0.0
1984,11,S,mean_intensity_degC,
1984,12,S,activity_degC_days_m2,0.0
1984,12,S,mean_intensity_degC,
1985,1,S,activity_degC_days_m2,0.0
1985,1,S,mean_intensity_degC,
1985,2,S,activity_degC_days_m2,0.0
1985,2,S,mean_intensity_degC,
1985,3,S,activity_degC_days_m2,0.0
1985,3,S,mean_intensity_degC,
1985,4,S,activity_degC_days_m2,0.0
1985,4,S,mean_intensity_degC,
1985,5,S,activity_degC_days_m2,0.0
1985,5,S,mean_intensity_degC,
1985,6,S,activity_degC_days_m2,0.0
1985,6,S,mean_intensity_degC,
1985,7,S,activity_degC_days_m2,0.0
1985,7,S,mean_intensity_degC,
1985,8,S,activity_degC_days_m2,0.0
1985,8,S,mean_intensity_degC,
1985,9,S,activity_degC_days_m2,8424285404.590918
1985,9,S,mean_area_km2,33.70751777103851
1985,9,S,mean_duration_days,5.5
1985,9,S,mean_intensity_degC,1.5118401050567627
1985,9,S,number_of_events,2.0
1985,9,S,sum_area_km2,67.41503554207702
1985,10,S,activity_degC_days_m2,6527615266.565212
1985,10,S,mean_area_km2,35.39182665386684
1985,10,S,mean_duration_days,5.0
1985,10,S,mean_intensity_degC,1.4958652257919312
1985,10,S,number_of_events,1.0
1985,10,S,sum_area_km2,35.39182665386684
1985,11,S,activity_degC_days_m2,0.0
1985,11,S,mean_intensity_degC,
1985,12,S,activity_degC_days_m2,0.0
1985,12,S,mean_intensity_degC,
1986,1,S,activity_degC_days_m2,0.0
1986,1,S,mean_intensity_degC,
1986,2,S,activity_degC_days_m2,0.0
1986,2,S,mean_intensity_degC,
1986,3,S,activity_degC_days_m2,0.0
1986,3,S,mean_intensity_degC,
1986,4,S,activity_degC_days_m2,0.0
1986,4,S,mean_intensity_degC,
1986,5,S,activity_degC_days_m2,0.0
1986,5,S,mean_intensity_degC,
1986,6,S,activity_degC_days_m2,0.0
1986,6,S,mean_intensity_degC,
1986,7,S,activity_degC_days_m2,0.0
1986,7,S,mean_intensity_degC,
1986,8,S,activity_degC_days_m2,0.0
1986,8,S,mean_intensity_degC,
1986,9,S,activity_degC_days_m2,0.0
1986,9,S,mean_intensity_degC,
1986,10,S,activity_degC_days_m2,0.0
1986,10,S,mean_intensity_degC,
